species,sighting_date,dive_site,url,title,excerpt
ray,2025-03-08,"Shark Cave, Submarine",https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Three Islets – A Macro Wonderland   Square Roc   This dive kicked off with tiger tail seahorses clinging to gorgonian sea fans, while orange spotted pipefish wove through the reef. Chromodoris nudibranchs added splashes of color, and a marble ray rested on the sandy bottom. The rare mordilla brock..."
ray,2025-03-08,"Shark Cave, Submarine",https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Three Islets – A Macro Wonderland   Square Roc   This dive kicked off with tiger tail seahorses clinging to gorgonian sea fans, while orange spotted pipefish wove through the reef. Chromodoris nudibranchs added splashes of color, and a marble ray rested on the sandy bottom. The rare mordilla brock..."
eagle ray,2025-03-08,"Shark Cave, Submarine",https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Three Islets – A Macro Wonderland   Square Roc   This dive kicked off with tiger tail seahorses clinging to gorgonian sea fans, while orange spotted pipefish wove through the reef. Chromodoris nudibranchs added splashes of color, and a marble ray rested on the sandy bottom. The rare mordilla brock..."
ray,2025-03-09,"Western Rocky, Sea Fan Forest",https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," & 5: Sea Fan Forest & Western Rocky – Conservation Efforts   Sea Fan Forest   A breathtaking dive site characterized by towering sea fans, home to tigertail seahorses, stonefish, and harlequin shrimps. Our dive team dedicated two dives to removing a massive ghost net draped across the east face of ..."
shark,2025-03-11,,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Dendro’s Peak – The Grand Final   Our final dive took place at Dendro’s Peak, a vibrant seamount bustling with marine life. Schools of giant trevallies, rainbow runners, and wahoo created an action-packed scene. Yellowtail barracuda and bigeye trevallies swirled around us, while mantis peacock shr..."
ray,2025-03-11,,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Dendro’s Peak – The Grand Final   Our final dive took place at Dendro’s Peak, a vibrant seamount bustling with marine life. Schools of giant trevallies, rainbow runners, and wahoo created an action-packed scene. Yellowtail barracuda and bigeye trevallies swirled around us, while mantis peacock shr..."
ray,2025-03-11,,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Dendro’s Peak – The Grand Final   Our final dive took place at Dendro’s Peak, a vibrant seamount bustling with marine life. Schools of giant trevallies, rainbow runners, and wahoo created an action-packed scene. Yellowtail barracuda and bigeye trevallies swirled around us, while mantis peacock shr..."
ray,2025-03-11,,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Dendro’s Peak – The Grand Final   Our final dive took place at Dendro’s Peak, a vibrant seamount bustling with marine life. Schools of giant trevallies, rainbow runners, and wahoo created an action-packed scene. Yellowtail barracuda and bigeye trevallies swirled around us, while mantis peacock shr..."
ray,2025-03-11,,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Dendro’s Peak – The Grand Final   Our final dive took place at Dendro’s Peak, a vibrant seamount bustling with marine life. Schools of giant trevallies, rainbow runners, and wahoo created an action-packed scene. Yellowtail barracuda and bigeye trevallies swirled around us, while mantis peacock shr..."
manta,2025-03-11,,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Dendro’s Peak – The Grand Final   Our final dive took place at Dendro’s Peak, a vibrant seamount bustling with marine life. Schools of giant trevallies, rainbow runners, and wahoo created an action-packed scene. Yellowtail barracuda and bigeye trevallies swirled around us, while mantis peacock shr..."
reef shark,2025-03-11,,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Dendro’s Peak – The Grand Final   Our final dive took place at Dendro’s Peak, a vibrant seamount bustling with marine life. Schools of giant trevallies, rainbow runners, and wahoo created an action-packed scene. Yellowtail barracuda and bigeye trevallies swirled around us, while mantis peacock shr..."
stingray,2025-03-11,,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Dendro’s Peak – The Grand Final   Our final dive took place at Dendro’s Peak, a vibrant seamount bustling with marine life. Schools of giant trevallies, rainbow runners, and wahoo created an action-packed scene. Yellowtail barracuda and bigeye trevallies swirled around us, while mantis peacock shr..."
stingray,2025-03-11,,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar,": Dendro’s Peak – The Grand Final   Our final dive took place at Dendro’s Peak, a vibrant seamount bustling with marine life. Schools of giant trevallies, rainbow runners, and wahoo created an action-packed scene. Yellowtail barracuda and bigeye trevallies swirled around us, while mantis peacock shr..."
shark,2025-03-06,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : High Rock and Three Islets aka Shark Cave, Square & Submarine                             Our first check dive at High Rock set the tone for the trip, with sightings of cowfish, schools of yellowtail barracuda, yellowback fusiliers, moray eels, cuttlefish, bigeye trevally, and an impressive Afric..."
shark,2025-03-06,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : High Rock and Three Islets aka Shark Cave, Square & Submarine                             Our first check dive at High Rock set the tone for the trip, with sightings of cowfish, schools of yellowtail barracuda, yellowback fusiliers, moray eels, cuttlefish, bigeye trevally, and an impressive Afric..."
shark,2025-03-06,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : High Rock and Three Islets aka Shark Cave, Square & Submarine                             Our first check dive at High Rock set the tone for the trip, with sightings of cowfish, schools of yellowtail barracuda, yellowback fusiliers, moray eels, cuttlefish, bigeye trevally, and an impressive Afric..."
ray,2025-03-06,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : High Rock and Three Islets aka Shark Cave, Square & Submarine                             Our first check dive at High Rock set the tone for the trip, with sightings of cowfish, schools of yellowtail barracuda, yellowback fusiliers, moray eels, cuttlefish, bigeye trevally, and an impressive Afric..."
ray,2025-03-06,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : High Rock and Three Islets aka Shark Cave, Square & Submarine                             Our first check dive at High Rock set the tone for the trip, with sightings of cowfish, schools of yellowtail barracuda, yellowback fusiliers, moray eels, cuttlefish, bigeye trevally, and an impressive Afric..."
ray,2025-03-06,"High Rock, Shark Cave, Square Rock, Submarine",https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : High Rock and Three Islets aka Shark Cave, Square & Submarine                             Our first check dive at High Rock set the tone for the trip, with sightings of cowfish, schools of yellowtail barracuda, yellowback fusiliers, moray eels, cuttlefish, bigeye trevally, and an impressive Afric..."
ray,2025-03-07,North Twin,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : North Twin Pinnacle & North Twin Reef   The first two dives at North Twin Pinnacle presented us with a thrilling mix of marine life: octopuses changing colors, a powerful school of giant trevally hunting in the blue, and an elegant eagle ray gliding past. Tuna and wahoo cruised through the deep, ..."
ray,2025-03-07,North Twin,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : North Twin Pinnacle & North Twin Reef   The first two dives at North Twin Pinnacle presented us with a thrilling mix of marine life: octopuses changing colors, a powerful school of giant trevally hunting in the blue, and an elegant eagle ray gliding past. Tuna and wahoo cruised through the deep, ..."
blacktip,2025-03-07,North Twin,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : North Twin Pinnacle & North Twin Reef   The first two dives at North Twin Pinnacle presented us with a thrilling mix of marine life: octopuses changing colors, a powerful school of giant trevally hunting in the blue, and an elegant eagle ray gliding past. Tuna and wahoo cruised through the deep, ..."
eagle ray,2025-03-07,North Twin,https://www.thesmilingseahorse.com/blog/category/environment protection, Blog about diving in Asia - Diving liveaboard in Thailand and Myanmar," : North Twin Pinnacle & North Twin Reef   The first two dives at North Twin Pinnacle presented us with a thrilling mix of marine life: octopuses changing colors, a powerful school of giant trevally hunting in the blue, and an elegant eagle ray gliding past. Tuna and wahoo cruised through the deep, ..."
